Input 1,Input 2,Input 3,Input 4,Input 5,Input 6,Input 7,Input 8,Input 9,Input 10,Input 11,Input 12,Input 13,Output 1 (T),Output 2 (Id)
28.1778142,466,34.4,21.7,20,178.192,22.535,56.737,2.339,4.327,32.158,2.479,6.561,73.24733954,4.428875722
29.20208952,289,32.8,23.3,20,346.853,16.677,18.629,2.068,4.083,52.121,1.423,17.352,39.32889657,2.209610431
9.361876472,447,16,8.1,21,325.131,19.991,1.424,1.981,9.278,68.239,2.076,15.289,17.66075174,0.805402936
66.70080918,133,47.6,29.6,27,442.545,31.01,64.179,1.9,14.605,23.51,1.59,16.782,47.78303574,3.952007164
21.64293762,221,32.1,25.5,24,332.193,22.638,35.771,2.167,2.921,44.993,2.17,13.532,28.34214281,1.905498475
45.53928096,212,39.9,22.7,18,350.568,15.996,54.67,1.821,9.366,24.402,2.408,7.29,63.30689488,3.702008317
34.51807846,221,53.2,45.1,31,282.782,26.813,69.604,1.497,5.058,48.42,2.426,11.214,40.40730894,2.835323139
18.4267131,429,23.6,15.4,30,196.722,34.644,65.184,2.261,5.418,27.746,1.49,12.471,54.52964592,2.690421001
13.24387995,326,29.4,23,22,380.474,23.795,43.287,1.762,3.458,16.779,1.332,5.915,21.36468714,1.259802108
73.60442487,166,59.9,30,33,490.881,31.998,46.125,1.796,2.96,57.613,2.06,7.108,56.75678852,4.459294728
46.74792584,360,53.1,37.5,18,221.724,18.921,38.473,1.884,2.654,73.738,2.136,13.295,82.14064761,5.023707986
8.40930042,259,16.1,9.5,26,312.836,29.753,37.344,1.852,8.663,62.79,2.389,18.989,15.07115263,0.907965795
38.05182833,136,48.3,40.6,21,124.799,17.973,42.427,1.225,6.618,12.769,1.873,19.789,48.35828022,5.056191715
50.55823005,245,48.4,34.3,21,264.653,20.441,52.908,1.942,14.868,34.338,1.255,18.568,65.01897852,4.017816481
9.126293148,485,15.7,8.6,35,443.8,40.318,63.324,2.042,7.286,36.111,1.632,10.28,24.49963139,1.043449729
44.69937519,322,53,42.7,30,157.05,25.012,1.954,2.459,4.14,17.321,2.435,11.812,61.29640628,3.612700796
34.14933934,113,43.9,35.6,23,180.326,18.856,50.176,1.651,8.634,7.036,1.527,11.482,31.42273228,2.899235782
32.83826693,377,47.2,40.1,26,460.665,29.74,68.066,1.331,3.301,40.692,2.344,17.333,82.79800773,3.685301368
14.99539076,210,18.4,9.3,20,362.852,21.106,45.99,2.219,4.779,25.768,2.138,11.264,21.19628913,1.50437629
64.09914985,327,55.4,28.2,25,364.097,22.873,58.037,1.981,5.931,64.724,1.634,13.354,94.95581671,5.454507452
48.45846564,322,51.2,29.6,23,276.129,27.092,19.987,1.617,2.528,21.85,1.71,5.78,80.84803664,5.812500155
17.05418416,476,46.6,41.4,20,227.64,19.335,43.39,2.223,10.022,77.775,1.886,14.999,37.26701663,1.756306305
14.1759705,100,32.2,25.5,27,169.477,32.305,33.324,1.297,5.393,37.443,1.241,7.633,13.82343355,1.785198318
27.06135409,107,27.7,17.2,25,494.058,21.567,36.99,1.794,14.224,30.648,1.343,18.356,17.04168737,1.493527012
12.43470245,321,46,40.7,23,446.954,23.414,12.054,1.412,4.166,64.721,1.792,6.876,13.57454118,0.744125645
2.96015569,450,17.2,11.8,31,310.314,35.154,37.142,1.962,8.464,70.592,2.328,6.943,5.235515933,0.25425503
23.48663321,253,46.7,39.2,34,211.116,31.81,41.915,1.815,3.375,21.623,2.41,15.818,38.37717535,2.531536082
7.989347537,344,16.8,9.8,30,308.238,34.783,4.57,1.437,5.784,24.258,1.33,19.021,12.34617782,0.631704346
33.07385025,362,59.8,50.5,25,409.344,25.348,49.736,2.411,13.895,74.875,1.967,18.149,53.67436713,2.683251861
6.483662809,318,15.1,8.5,33,149.987,31.001,67.066,2.315,14.004,24.461,1.907,9.976,11.54988316,0.711097714
22.2165318,213,31.4,22.4,17,149.835,16.779,60.106,2.411,5.715,56.901,1.627,10.214,32.43228309,2.703980984
12.99805388,282,24.2,15.7,25,125.61,23.893,61.8,2.187,6.096,17.056,1.239,16.772,24.33883806,1.684758422
21.57123835,188,30.8,19.6,25,239.453,27.437,48.863,2.384,4.262,50.781,1.492,17.309,26.81067316,2.289057847
7.047014237,455,14.7,9.4,15,485.249,15.268,0.167,1.836,3.644,74.733,1.216,6.159,12.45949957,0.591736241
14.37058281,269,38.4,24,21,350.376,24.551,31.746,1.884,8.545,56.827,1.264,5.27,19.17670009,1.214542312
2.017822391,289,10.4,5.3,26,422.7,29.461,19.135,1.811,4.222,41.609,1.782,16.801,2.667547708,0.149654978
88.41544607,259,52.9,27.6,21,412.138,20.213,25.906,1.778,13.341,67.31,2.499,13.728,114.8173889,6.436395258
23.05643757,300,52,40,35,119.15,41.662,67.836,1.858,3.785,61.784,1.415,7.796,24.18897092,1.939320641
95.1142067,242,59.9,39.4,17,348.471,17.897,52.971,1.757,2.238,16.274,2.132,9.763,131.7396662,9.371450603
4.506811431,353,10.7,5.4,30,466.231,30.375,13.956,1.54,13.158,47.158,2.045,12.823,9.188775927,0.440436543
15.7533545,259,52.7,45.7,22,273.636,25.798,15.183,1.609,8.939,60.476,1.76,16.268,22.87224386,1.443494411
7.292840315,369,14.5,9.2,19,428.464,19.133,26.11,1.313,6.368,50.811,1.538,7.735,14.0847016,0.717360064
28.25975622,254,55.8,49,34,452.459,32.37,13.102,2.183,3.503,26.551,2.008,16.266,32.45201138,1.806804606
15.08757554,396,21.6,11.1,21,201.326,25.009,43.126,2.162,3.593,19.543,1.901,18.636,37.33521828,2.067839954
37.56017618,269,50.6,36.1,28,209.303,28.177,14.655,2.234,6.185,76.064,1.458,9.821,42.78204043,2.733652639
32.18273072,112,55.4,48.3,25,373.572,20.775,10.457,2.312,10.184,33.321,1.203,12.24,17.63397689,1.37526676
24.60309331,94,48.7,32.1,21,200.935,20.331,13.208,2.007,10.852,6.046,1.566,13.802,1.969518647,0.152292179
6.063709925,460,23.3,15.9,34,107.362,33.956,68.431,2.43,13.169,12.989,1.894,11.587,10.50585904,0.677472105
21.7351224,297,56.6,49.2,29,262.322,28.72,44.218,1.648,2.803,33.468,2.132,16.922,34.97127414,2.13748015
21.62245212,320,58.6,50.6,23,292.033,18.895,9.647,1.924,7.876,37.485,1.615,14.429,33.45600718,1.799039275
17.310253,468,37.2,19.3,20,118.302,21.939,4.379,1.833,11.868,60.503,1.513,5.1,41.96634784,2.890819512
12.68052853,354,22.4,11.9,23,207.713,20.803,63.363,1.914,6.679,70.097,1.911,10.217,24.20976832,1.419173637
53.88712486,161,44.6,29.3,17,403.251,18.767,49.635,2.139,14.921,51.897,1.932,15.436,20.88894328,1.995758069
18.70326744,381,47.9,41.7,18,308.232,18.468,35.727,2.149,2.133,66.224,1.38,19.511,30.21697194,1.680673504
16.2142784,364,22.6,15.4,32,282.692,28.818,29.5,1.31,3.357,43.812,1.924,15.324,32.28169103,1.593680345
11.87135102,477,22.3,12,28,145.792,22.638,10.914,2.126,11.746,43.372,1.552,16.961,24.15247658,1.170166564
5.367202704,411,11.2,6,29,141.612,25.404,69.874,1.575,3.72,71.127,2.449,11.027,14.43260919,0.730742725
51.53129161,252,34.2,17.2,21,150.585,17.752,45.18,2.185,7.716,34.045,2.109,8.028,86.57819457,6.044391298
13.59213357,174,20.9,12.4,34,102.829,29.41,62.05,1.313,8.738,16.115,1.447,17.199,16.02121899,1.37519707
55.48499437,399,57.3,43.1,19,488.9,22.727,34.934,2.068,12.74,33.077,1.752,8.735,116.8891935,5.472029461
38.15425586,437,42.2,23.4,18,389.921,14.443,13.866,1.853,8.008,14.682,1.56,9.979,75.49680544,3.478677285
17.22831097,427,32.5,27,23,106.187,26.551,55.031,2.455,9.135,78.965,1.884,5.732,49.42451551,2.556670858
49.50322647,398,40.7,27,18,318.801,17.14,5.189,1.537,5.411,8.981,1.837,8.122,80.62143969,4.205136383
12.20936188,315,17.5,10.2,20,290.68,19.439,55.499,2.08,13.559,51.859,2.071,14.868,25.39863993,1.326198156
12.45518795,165,33.4,22.8,20,249.82,18.773,46.577,1.753,3.769,65.108,1.626,6.473,10.44439759,0.907449451
40.56130288,418,45.1,31.3,17,389.202,17.231,29.803,1.963,14.808,27.293,1.841,14.281,56.97701833,3.063686
61.19020793,473,42.1,24.8,31,342.626,25.464,43.746,1.493,12.851,11.584,2.085,15.053,137.3511407,6.177962995
7.733278705,416,21.6,11.2,16,385.422,17.198,60.12,1.834,5.623,10.337,1.548,8.752,12.82451035,0.657671068
62.58322237,333,48,33.9,31,234.827,34.921,14.429,1.89,10.976,28.432,1.217,8.451,117.8577798,6.465227986
12.67028577,160,24.7,16.7,20,153.947,16.544,2.202,2.372,7.889,49.777,2.361,9.138,14.66326908,1.31950783
10.68319164,248,20.9,13.5,19,122.388,21.823,34.468,1.475,8.851,17.84,2.081,5.358,17.31423567,1.436802216
63.76113899,386,56.4,45.6,18,369.19,20.189,32.322,1.898,4.33,8.607,2.401,9.37,122.5413744,6.399707716
62.91099047,404,40.1,24.1,18,240.1,19.468,4.739,1.606,7.611,51.436,1.675,14.552,131.1723727,6.788915616
53.62081327,333,41.6,28.2,25,417.428,23.386,29.811,1.867,11.591,36.53,1.358,19.086,108.3360414,5.276750673
73.56345386,319,55.8,40.8,24,406.764,24.839,37.872,1.381,6.409,53.459,2.049,16.194,144.4071812,7.797202754
69.06688518,109,45.1,25.3,28,217.64,30.25,69.564,2.013,3.281,56.124,1.724,15.533,56.59351852,5.914510983
31.54768002,449,40.6,32.8,15,466.472,14.026,53.471,2.087,2.202,38.881,1.526,7.372,65.64013391,3.107369758
7.825463485,432,14.8,7.7,20,213.012,17.067,38.795,1.839,8.104,15.521,1.619,7.912,16.61246778,0.865917855
3.134282495,282,12.2,6.2,24,307.64,25.775,55.422,1.709,10.76,13.936,2.327,18.464,4.356159262,0.268833061
36.66905664,107,52.4,29.4,32,318.23,34.162,11.809,1.473,5.735,44.555,1.579,5.629,21.22808562,2.126514919
18.18088702,293,44.7,36.1,30,314.12,31.433,26.927,2.341,13.391,58.666,1.544,13.83,28.51057893,1.569398253
5.10089112,160,13.2,7.2,34,200.932,31.555,35.495,2.212,2.789,43.827,1.798,16.684,5.911866412,0.490586364
23.50711871,461,57,47.8,20,141.953,21.474,24.021,1.213,14.562,48.181,1.863,11.247,55.15343234,3.098039926
25.8117382,466,27,13.9,24,304.836,25.129,55.036,1.661,10.052,72.222,2.009,16.057,61.98855994,2.86446444
11.6562532,401,28.9,19.4,27,156.579,30.899,50.124,1.7,4.867,8.386,1.305,14.228,27.01402328,1.553932096
9.320905459,433,20.2,10.7,32,160.897,33.06,28.968,1.296,7.524,79.252,1.448,10.868,18.62979166,0.920710878
35.85987914,303,46.6,28,25,480.559,21.692,51.909,2.243,7.126,18.222,1.446,7.966,39.38266553,2.272176148
9.996927174,210,17,11.2,31,462.55,32.868,54.938,2.183,10.584,65.16,1.841,5.739,13.41101162,0.866757198
16.18355014,338,30.8,21.7,21,156.524,24.532,17.441,2.129,4.641,69.293,1.844,10.84,30.53113857,2.044440364
11.95329305,211,40.8,31.6,17,444.713,19.469,40.478,1.965,2.531,23.732,1.225,16.497,13.59484888,0.993475007
52.83212127,461,40.8,28.1,24,302.858,23.048,0.351,2.161,6.351,7.681,1.628,15.512,93.33908757,4.169202948
25.85270921,282,59.9,52,27,119.767,26.575,49.865,2.39,7.432,68.52,2.405,11.292,44.32793442,3.124626326
21.96046297,382,41.9,32.5,18,115.302,21.266,55.577,1.501,6.998,11.081,1.717,9.468,50.80361099,3.469575579
39.75212537,195,40.7,24.2,34,241.971,30.994,33.75,2.181,11.132,31.214,1.341,7.083,45.37436875,3.374323026
29.42743009,414,40,33.3,30,252.337,25.984,12.166,1.648,7.896,61.15,2.448,16.499,58.69909378,2.776698593
13.20290894,352,28.3,23.2,31,145.469,30.656,58.876,1.446,8.805,71.278,1.362,10.472,32.7863608,1.836659372
9.648673563,460,14.6,7.4,34,225.527,32.323,34.697,1.507,14.365,25.555,1.588,13.117,27.29720689,1.256836779
72.69281983,261,43,24.3,27,409.582,25.499,47.281,2.391,8.335,17.535,1.324,9.146,110.2188488,6.6176709
48.12045478,343,45.1,34.7,17,467.499,16.882,61.021,2.171,3.509,65.279,2.342,11.845,85.14090715,4.483764111
28.1982997,371,40.9,32.7,18,333.231,19.029,55.014,1.698,6.223,34.923,2.05,14.534,53.38134012,2.842795501
12.73174229,430,20.2,12.6,28,405.278,31.862,12.843,1.4,10.188,51.258,1.38,13.041,26.86987716,1.216395865
10.68319164,266,25.2,19.9,24,271.643,28.1,9.536,2.279,12.677,61.737,1.523,17.013,17.02956152,1.032221125
23.9475571,97,24.5,13.5,18,115.335,18.508,30.598,2.27,8.322,38.865,2.285,12.592,24.31283577,3.314374914
33.17627778,281,50.1,37.5,34,286.8,31.644,27.847,2.029,13.246,11.464,1.667,10.118,51.11209617,3.027281181
5.315988938,223,22.8,16.8,25,347.734,28.21,58.004,2.071,2.436,19.528,2.211,5.003,6.954675585,0.538550292
17.69947762,474,38.7,25.2,27,330.276,28.226,0.836,2.214,10.397,60.032,2.121,17.174,29.53387858,1.262124818
36.46420158,491,37.5,22.1,18,134.346,21.412,29.02,2.345,2.955,35.483,1.351,13.633,98.29150778,7.912447096
14.37058281,251,56.5,49.8,22,219.91,21.083,64.057,2.221,11.766,63.001,1.586,8.688,10.18315095,0.741001714
22.5238144,276,32.3,23.2,15,259.818,17.455,30.041,2.064,2.557,47.006,1.718,9.196,33.15379318,2.436287251
96.79401823,222,49.4,26.3,30,276.257,29.576,39.879,1.494,6.499,30.67,2.291,13.514,164.0580168,11.19091205
46.4713715,293,41.2,28.1,28,346.422,30.369,36.335,1.552,2.812,41.206,1.326,16.727,90.83824593,4.855599741
86.02888456,142,55.9,38.6,35,428.316,30.315,57.288,1.601,12.221,57.642,1.501,12.483,67.85163397,5.224794391
72.67233432,127,57.1,38.8,24,170.473,20.411,48.992,2.497,2.636,22.528,1.523,17.917,65.18263851,6.84261946
62.29642528,357,52.4,36.7,19,224.639,20.061,18.947,1.382,6.85,66.456,1.755,17.547,106.0398717,6.021598666
69.26149749,129,56.1,35.9,23,177.872,23.283,54.088,1.578,13.068,30.641,1.676,16.56,46.11558529,4.269240406
108.7780395,425,51.7,29,31,493.637,36.673,68.202,1.238,11.131,40.62,1.379,6.554,279.5597994,12.63942025
80.03687391,498,54,34.9,17,423.16,15.499,9.404,2.085,5.152,64.974,1.326,14.912,135.0210183,5.672701127
2.970398443,247,12.5,6.8,33,198.623,36.981,35.684,2.079,8.513,49.618,1.785,16.968,4.659406475,0.321872795
55.71033494,252,58,42.5,16,194.694,15.54,29.233,2.389,12.825,38.613,2.353,8.672,93.82151039,6.293308365
30.64631773,132,51.1,34.9,24,136.43,27.437,49.898,2.161,10.737,24.204,2.307,9.335,15.1110554,1.763984129
3.81030421,469,17.3,10.8,21,239.871,23.666,65.136,1.743,11.84,51.67,1.325,12.016,7.395394592,0.385771817
7.682064939,116,21.8,14.8,16,150.008,14.538,38.375,1.787,14.038,57.307,2.321,17.772,3.103329818,0.302391927
25.66833965,90,29.7,15.4,16,131.885,18.422,37.785,1.977,8.641,78.241,2.497,13.585,25.29058184,3.361876394
26.20096282,233,53.9,46.6,22,274.883,22.058,66.854,1.235,5.772,52.205,1.863,6.22,35.14082405,2.545439625
11.33872785,287,28.4,17.6,21,410.031,17.643,43.955,1.737,5.782,28.25,1.259,19.096,13.66915001,0.767136784
38.8917341,311,57.5,33.8,21,389.205,20.133,12.316,1.789,11.16,33.224,2.5,19.718,42.49976603,2.2192486
10.28372427,347,18.2,11.4,35,149.565,38.589,51.048,1.273,14.563,66.648,2.114,16.605,27.95254962,1.422830287
33.46307487,426,39.2,21.2,20,186.862,17.057,34.631,2.032,4.754,29.365,1.536,7.883,54.45705936,3.071333505
24.60309331,132,41.3,33.5,20,308.961,21.502,3.373,1.314,4.503,26.525,2.117,8.129,23.46725544,2.239726836
7.548909147,406,14.9,8.3,32,469.952,32.897,27.742,2.303,7.486,5.827,2.35,19.274,14.7548365,0.657382963
24.11144116,493,44.5,32.7,16,270.455,15.956,35.831,2.297,12.335,44.768,1.975,13.566,50.78612485,2.442749178
23.28177814,189,39.4,28.3,20,297.122,23.464,63.538,1.794,3.704,39.44,1.862,5.89,30.83241491,2.639562582
44.7198607,211,48.5,25.5,23,307.179,18.804,8.727,1.543,3.901,79.369,1.56,9.232,44.41700908,2.911689068
26.6209157,115,40.9,29.9,15,115.446,13.684,57.543,2.278,11.38,72.378,2.191,19.466,19.07169487,1.940057549
4.66045273,125,20.8,13.2,16,195.94,14.221,56.881,1.653,3.466,23.873,1.312,19.398,0.71373304,0.071291475
2.130492676,223,13.4,8.3,33,473.798,31.08,62.688,2.17,3.185,69.476,1.437,10.346,0.739408427,0.066895939
8.009833043,374,16.4,9.1,30,251.182,33.727,64.636,2.367,2.834,31.804,1.827,8.989,21.03614864,1.134920289
56.25320086,188,35.5,17.9,19,421.09,20.306,56.317,1.294,3.059,57.728,1.829,18.026,74.12181258,5.717185255
8.501485199,456,31.7,22.7,32,138.754,28.582,37.126,1.918,2.147,62.838,2.321,14.754,16.17280807,0.831053413
4.260985353,274,15.9,8.3,28,108.236,32.895,48.228,2.464,5.086,75.95,1.439,17.231,7.880403113,0.54281841
27.46082147,345,37.5,26,20,460.236,18.154,9.615,1.857,4.754,58.574,1.299,8.546,37.20966737,1.868137173
15.04660453,282,25.9,14,18,203.97,16.071,59.469,2.419,5.348,9.785,1.964,5.354,21.99518952,1.52972819
55.23916829,361,42,22,18,272.811,16.383,16.588,1.71,8.241,72.96,2.148,18.82,102.0900243,5.464756716
19.25637611,486,48.9,43.2,29,227.795,25.51,30.009,2.429,6.457,76.118,1.305,17.143,34.39673444,1.513797777
17.83263341,176,46.2,38.9,32,214.792,35.354,20.385,1.598,3.303,27.001,1.48,15.018,21.84243421,1.788795955
14.89296323,422,36.3,28.7,29,441.562,30.915,25.756,2.031,9.628,53.425,2.37,15.36,28.27246327,1.257550286
122.749155,468,58.6,35.4,28,234.355,30.195,45.856,1.503,12.512,73.884,2.442,19.761,326.637971,14.75904845
30.74874526,495,41.4,32.9,28,399.802,28.917,5.127,1.786,4.016,13.267,1.333,11.979,53.68944997,2.338069062
6.606575848,166,17.1,10.4,21,119.834,19.742,1.184,1.758,10.332,59.282,2.09,6.431,7.739040244,0.750552382
10.4066373,163,17.8,10.6,30,248.568,26.526,37.711,1.53,5.162,38.4,1.423,17.137,12.36893475,0.984014179
2.48898904,307,11.3,6,28,114.061,30.265,23.886,1.946,3.557,33.061,1.803,9.199,4.460347819,0.314248906
84.18518898,162,47,26.8,19,439.188,21.831,50.897,1.704,8.361,36.236,1.366,13.329,106.025638,7.531640926
65.48192154,355,46.2,26.5,17,325.47,13.885,58.344,1.69,5.677,79.019,1.597,6.534,121.9106414,6.5513316
27.46082147,207,42.3,23.8,18,172.677,19.071,24.225,2.054,12.654,51.354,1.216,13.287,34.65897257,2.684247857
5.234046912,205,20.8,11.4,27,298.036,29.602,33.477,1.585,5.515,7.48,1.515,11.63,6.060553295,0.465868945
28.82310765,235,44.5,30.1,31,115.457,36.162,64.219,2.387,6.662,19.484,1.331,13.449,33.01100387,2.743576824
27.7168903,184,32.6,24.5,28,306.3,24.143,53.551,2.198,5.688,29.184,2.341,15.153,34.78850714,2.469112187
24.95134692,307,50,39.4,35,479.059,37.324,20.486,2.402,13.946,57.083,1.405,11.721,37.71015476,1.92150673
16.02990884,265,42.1,30.6,22,184.104,19.08,34.555,1.873,3.31,27.26,2.346,15.368,18.01914512,1.229993829
15.2719451,219,35.1,25.8,17,252.9,15.555,53.775,2.076,8.058,28.39,2.005,8.706,19.67532628,1.312034892
8.153231589,108,18.1,12.3,18,463.426,14.605,13.913,1.86,2.486,54.868,1.332,19.512,3.856960628,0.303288172
30.03175254,225,37.1,26.8,22,455.882,25.878,0.251,1.657,9.379,77.581,1.205,17.275,42.36622841,2.633055591
3.636177404,420,11.3,6.1,33,342.475,35.74,46.76,2.309,3.925,35.81,1.45,14.433,8.520444072,0.398386213
14.95441975,236,35,29.9,21,167.626,19.964,66.403,2.473,6.24,56.115,1.588,19.956,23.82369209,1.757146001
30.74874526,108,56.6,45,26,450.88,24.419,21.345,2.313,4.727,23.29,1.843,6.398,11.58497319,0.950955689
10.90853221,359,21.8,14.5,21,397.088,24.86,3.271,2.2,8.349,42.937,1.818,7.122,14.85080327,0.777469336
15.08757554,220,38.8,25.5,17,151.639,15.819,62.751,1.51,12.285,23.585,2.371,18.961,5.304830694,0.484344154
4.22001434,309,14.3,8.2,16,326.132,14.401,1.413,1.759,2.392,48.626,2.261,16.005,4.266143533,0.238321184
9.310662706,111,56.6,51.2,16,119.335,16.211,14.691,1.265,12.447,51.593,1.398,10.553,3.746836075,0.453953469
21.78633617,367,24,13.1,17,287.06,15.513,34.201,1.643,11.63,36.691,2.076,14.208,50.73475831,2.582176695
37.74454573,294,59.4,40.6,35,255.298,30.498,20.032,1.274,5.645,63.538,2.349,15.888,58.79711316,3.306292038
2.970398443,288,12.7,6.6,16,257.702,13.741,10.698,2.08,7.245,48.069,1.91,6.677,4.157465685,0.257131562
20.39332172,495,38.5,32.5,27,358.26,32.257,61.833,2.094,4.972,11.555,2.495,12.953,55.215758,2.546902766
14.18621325,172,23.7,17,27,334.066,22.887,23.712,1.769,9.416,45.04,1.375,5.668,16.44948625,1.198731367
12.9058691,465,33.5,17.6,19,392.254,20.614,7.971,1.534,8.566,65.354,2.092,14.994,22.03582843,0.987423968
1.608112261,428,10.3,5.2,21,285.626,22.217,51.872,1.433,8.255,78.685,2.268,14.87,3.085825978,0.159208583
29.24306053,450,27,15.7,25,160.195,26.213,46.407,1.902,10.761,59.415,1.857,15.892,76.5281149,3.562469524
34.49759295,150,45.7,26.4,24,495.532,22.823,11.178,1.598,14.961,59.562,2.03,13.644,7.972963873,0.635735415
29.17136126,209,41,34.4,22,236.699,22.094,6.114,2.065,7.46,53.445,1.58,9.205,36.14582114,2.679500159
10.21202499,193,29.8,16.4,28,370.463,28.403,65.953,1.918,13.021,26.105,1.586,10.29,0.828360618,0.062161089
9.054593875,485,16.5,9.7,19,271.705,19.471,69.411,1.212,10.428,22.747,2.204,13.676,24.96670485,1.138248623
63.82259551,284,49.1,31.4,24,324.17,21.021,43.623,1.977,11.541,25.033,2.099,12.799,104.958888,5.796522757
19.5431732,456,51.2,39.8,34,267.57,32.588,41.386,1.574,14.561,66.663,1.32,11.155,34.15345877,1.73694572
17.69947762,323,54.1,42.8,24,215.707,27.069,42.31,2.138,10.737,21.884,2.463,7.657,26.59295361,1.688588604
3.134282495,285,17.1,11,27,203.122,31.428,3.599,2.32,2.891,78.178,2.477,14.285,3.442146255,0.211153741
9.751101096,209,27.1,18.3,20,307.349,17.308,6.692,2.14,14.171,33.872,2.023,7.332,5.238695295,0.346383889
3.574720885,186,16.5,10.1,27,449.954,31.424,62.336,2.244,8.594,6.495,2.142,8.532,1.319463432,0.126763747
7.251869302,329,24.1,18,18,333.848,18.444,19.986,2.15,13.455,10.08,1.789,10.647,10.96249159,0.599876123
14.69835092,483,22.1,14.1,23,123.598,21.276,29.762,2.358,4.084,75.542,2.373,8.921,40.76810693,2.090566592
9.781829356,331,15.6,8.2,29,242.917,32.249,31.502,2.037,8.466,46.726,1.813,10.243,20.13942469,1.064331676
103.2879238,119,59.9,40.3,20,330.859,21.979,24.973,1.293,4.19,39.813,2.2,16.134,102.4221202,9.778141371
8.142988835,487,19.5,13,29,160.55,28.785,44.772,1.797,9.695,74.449,1.564,14.115,18.33030671,0.858425868
25.41227082,244,35.7,22.3,25,257.194,21.414,28.01,1.478,5.495,52.847,1.35,10.424,37.83679217,2.455685535
11.5026119,321,48.9,40.6,20,123.861,17.167,9.967,1.342,3.13,12.224,2.19,5.965,14.81490186,1.205028454
2.263648469,111,11.1,6.1,19,350.458,22.118,67.723,2.23,10.956,20.661,2.073,9.636,0.602544488,0.052039185
5.684728055,312,12.5,7.2,31,159.839,35.134,29.277,1.81,14.09,15.773,1.224,19.021,12.82549965,0.721427275
5.623271535,430,24.2,16.1,20,135.746,19.725,63.466,1.223,7.782,43.273,2.32,12.808,11.55574764,0.724194174
6.422206289,136,22.7,16.3,17,263.805,19.712,48.812,2.012,7.363,9.588,2.497,6.783,5.361812634,0.495782094
18.40622759,203,52,45.6,25,144.465,27.758,27.199,1.504,9.836,29.934,2.161,11.029,26.32638756,2.196793785
12.10693434,338,23.2,13.9,31,382.947,30.303,46.436,1.815,2.308,72.907,2.426,14.974,21.27261143,1.092585928
21.93997747,363,35.3,23.2,17,384.959,18.992,12.117,2.293,14.805,45.818,1.343,15.386,35.52669962,1.770412987
71.1666496,93,52.4,30.5,16,450.752,15.146,51.099,1.445,7.568,48.38,1.486,8.001,26.76493029,2.421927917
38.47178121,199,44.1,28.8,28,491.235,30.632,29.69,1.345,10.747,32.418,1.796,8.837,40.92671621,2.725696727
