Input 1,Input 2,Input 3,Input 4,Input 5,Input 6,Input 7,Input 8,Input 9,Input 10,Input 11,Input 12,Input 13,Output 1,Output 2,Output 3,Output 4
4.547782444,343,17.6,10.8,19,215.013,20.378,52.238,1.556,12.887,61.024,2.054,5.702,7.154234249,0.449393735,1.474717624,0.074086515
10.84707569,344,16.9,10.4,24,343.195,26.082,64.216,2.405,9.842,52.754,1.491,7.048,24.06058084,1.268599249,3.431864945,0.162985058
44.06432449,415,39.5,27.6,33,428.158,27.515,61.393,1.687,7.27,13.323,1.887,10.195,95.05962614,4.46261287,13.12552553,0.439923793
12.53712998,284,21.6,11.3,30,310.785,27.682,69.5,1.458,11.22,29.756,2.322,19.029,14.1887992,0.885449151,1.512165819,0.086622311
54.78848715,331,50.1,30.2,19,150.057,15.884,63.125,2.167,14.442,74.526,2.052,9.049,94.86841883,6.109016753,15.99411609,0.907145831
10.81634743,270,26.8,14.9,28,187.75,28.338,41.235,2.26,3.052,28.25,1.443,14.041,15.61413995,1.101118503,0.940301731,0.082060379
7.14944177,435,15.2,9.3,30,451.154,32.993,29.394,1.316,7.592,51.16,1.568,13.4,16.11140544,0.714543861,1.334453806,0.059260746
2.949912937,168,14.6,9,23,424.823,22.581,18.891,1.458,14.644,59.764,1.89,15.096,0.532645305,0.044973454,0.321457895,0.034037983
125.7093107,101,57.1,28.7,33,441.211,31.115,46.737,1.47,4.115,29.656,1.795,5.128,103.0336168,8.944170831,18.5705423,0.937622443
15.01587627,438,25.8,20,26,406.825,29.544,66.155,1.532,6.756,63.207,1.237,9.331,37.26396744,1.754251608,4.673510572,0.13670742
8.091775069,468,24,14.9,16,328.384,13.068,12.6,2.062,14.569,48.702,2.138,5.593,3.196823837,0.195239847,1.028519656,0.071049563
98.14606166,300,57.6,41.3,17,430.09,16.841,24.529,2.303,8.556,59.725,1.748,6.352,167.4997806,9.290526156,9.68933847,0.701276554
28.82310765,171,42.7,33.3,28,275.472,33.17,60.802,1.615,7.091,41.555,2.052,19.945,29.42446421,2.55071963,4.8340622,0.353511447
39.23998771,285,34,21.5,26,375.911,28.483,39.297,1.997,5.621,34.949,2.058,8.801,72.33747366,4.15952085,4.625083618,0.201443674
6.094438185,199,36.2,30.3,27,308.483,28.822,12.125,2.183,11.286,36.479,2.424,6.587,4.846433225,0.334090324,1.273122723,0.096558721
15.35388712,239,36.8,25.2,26,187.771,22.804,13.265,1.307,11.685,10.073,1.991,14.862,22.65988207,1.564943215,2.454398086,0.191376126
25.197173,350,41.4,28.9,21,153.583,23.728,44.711,1.653,10.085,45.904,1.677,10.881,50.10670374,3.124132906,3.13528478,0.230866667
14.62665164,461,37.9,30,19,175.308,22.468,7.92,2.258,13.491,60.089,1.262,18.608,29.44494309,1.534986891,3.721714693,0.173606923
45.93874834,229,56.6,49.3,16,153.471,13.563,31.325,1.52,13.204,27.61,1.483,8.015,88.29310961,6.660201218,10.77138701,0.669824967
8.593669978,434,19.2,13,23,489.471,24.918,60.248,1.298,2.986,57.67,1.793,16.844,18.43252941,0.86896823,1.335986148,0.042001823
22.33944484,187,28.2,19.1,17,237.299,14.05,36.079,2.19,8.321,25.546,1.241,19.018,32.96526367,2.341319513,6.154759786,0.291047342
27.2354809,151,54.3,41.6,27,191.598,30.787,50.823,2.414,4.101,33.703,1.813,16.337,19.49399528,2.081501152,7.743608163,0.594758809
10.87780395,391,16.8,9.3,16,412.152,13.101,6.467,1.385,7.716,50.176,1.877,10.835,24.76045579,1.164860415,3.149518417,0.085878814
27.62470552,228,40.2,28.8,22,426.753,24.512,33.197,1.243,10.706,48.869,2.495,17.781,33.86844609,2.099647542,6.492771037,0.328136542
48.05899826,312,55.7,29.2,29,302.73,23.36,46.996,1.645,8.433,17.522,2.051,16.132,54.36676804,3.282338103,12.17981989,0.711397732
51.52104886,343,40.5,23.8,15,378.137,13.132,42.284,1.479,12.043,29.514,1.984,10.275,65.02216688,3.871672122,12.35285621,0.581106928
16.39864796,474,40,33.4,18,357.732,19.931,15.833,1.804,14.053,61.17,1.64,12.901,36.80298268,1.686611617,3.747819625,0.15956445
5.469630237,138,24.1,18.8,15,427.964,14.161,28.683,1.298,14.964,10.635,2.272,19.523,0.767071427,0.05619873,0.942106417,0.078143363
4.803851275,312,13.4,7,28,167.271,24.218,3.499,2.102,6.896,62.562,2.405,5.991,6.23939618,0.379055963,0.370409464,0.038174805
72.41626549,388,54.1,33.3,35,400.633,41.742,55.09,2.178,11.41,21.268,1.966,12.322,160.4677501,7.865314047,18.83843223,0.702654104
64.25279115,292,56.7,46,24,216.759,19.727,18.433,2.46,11.525,26.02,2.318,5.349,114.9979982,6.974185802,7.353006761,0.557116035
17.310253,201,22.9,14.9,19,109.431,19.943,22.289,2.08,9.088,20.178,1.481,11.174,24.12277955,2.175685429,2.397502231,0.228328515
6.176380211,171,16,10.4,15,300.54,12.204,13.967,1.35,7.717,64.88,1.798,11.983,7.496935533,0.510894585,2.38861992,0.105415594
80.26221448,436,42.6,22,22,299.535,24.421,61.282,1.919,7.833,44.359,2.12,11.289,191.9439948,9.081108158,23.8306486,0.65328128
5.85885486,264,13.4,8,33,235.596,38.559,51.454,1.912,2.059,63.199,1.878,15.716,13.05472105,0.685504994,1.874613716,0.052880594
6.043224419,233,14.3,8.9,15,410.365,13.375,14.95,1.785,3.844,53.423,1.916,8.851,7.298288248,0.46903848,0.421039143,0.033301919
45.57000922,313,36.9,19.6,35,426.64,34.191,13.626,1.539,6.444,8.984,2.312,9.57,82.97638066,4.45470814,3.450758599,0.324164052
77.05623272,183,55,30.8,28,159.234,30.692,49.581,1.566,7.812,37.891,1.258,14.553,107.7239229,9.171409612,13.91604425,1.217337392
40.28474854,456,44.4,30.8,18,309.519,15.948,58.136,1.27,4.719,46.639,2.276,12.849,82.43822804,3.990031751,5.895678372,0.278197604
40.6227594,126,40.4,25.7,32,361.778,26.359,68.533,1.708,2.035,67.568,1.631,7.278,27.27381854,2.430193357,3.097555068,0.315502563
49.9129366,309,51.1,34.9,28,314.361,26.54,61.549,2.296,3.163,63.137,1.647,6.73,83.52631579,4.897911229,9.450586658,0.44622841
19.14370583,363,37,30,17,175.263,18.408,40.333,2.407,13.49,49.727,2.473,15.696,42.85910899,2.472680865,3.530695947,0.250420164
30.46194817,223,32.3,20.2,35,172.193,28.695,44.274,2.493,3.379,17.107,2.449,8.36,50.88493771,3.694719786,4.669066854,0.254321684
33.99569804,117,53.1,27.5,28,361.706,28.667,1.213,1.46,6.584,18.506,2,11.766,5.605883703,0.424345823,4.012178314,0.360746819
7.006043224,231,20.6,11.9,33,101.311,34.579,18.512,1.369,6.435,78.569,1.502,9.107,10.42554764,0.732157339,0.498022027,0.054296944
7.866434498,270,17.8,11.7,15,175.843,16.145,1.552,2.388,2.105,65.682,1.792,7.783,11.53943131,0.94524465,1.716927415,0.163197692
10.50906484,124,36.8,27,29,131.153,27.152,31.717,1.752,8.393,58.163,2.168,13.275,3.068725242,0.335929498,1.988851881,0.225053549
2.540202807,140,11.5,5.8,24,415.35,24.87,32.609,1.613,4.904,25.793,1.771,9.908,1.658555484,0.143620655,0.502324839,0.039856799
5.213561405,362,11.2,6.1,18,395.804,19.016,65.117,1.902,13.371,76.309,1.35,11.295,10.19754076,0.512784106,2.189894944,0.079350056
8.265901874,407,24.1,18.6,27,252.53,28.851,49.415,2.128,14.556,51.562,1.59,18.075,17.21173338,0.854421708,2.058710194,0.080630242
40.97101301,470,55.5,41.9,23,233.295,21.783,1.349,1.835,10.414,28.313,1.684,5.053,71.38850247,3.536718781,4.415124207,0.339853072
11.68698146,100,21.8,16.1,15,120.07,14.105,32.601,2.011,6.787,5.129,1.768,19.371,11.8245694,1.577766864,0.977673657,0.151906677
55.94591826,181,52.8,30.9,28,266.78,26.589,2.53,1.244,9.52,51.476,1.686,17.02,68.26318413,4.897838195,8.222883348,0.624378869
18.7339957,168,22.8,13,30,396.905,25.468,20.025,1.427,2.45,35.401,1.672,5.517,21.21856243,1.588074426,0.661582224,0.107286619
131.6910786,268,56.8,29.6,18,121.537,21.048,43.421,1.367,7.51,65.924,1.209,6.614,266.3534636,18.91476671,29.84795252,1.201571272
18.03748848,491,38.8,31.4,22,199.899,18.199,45.129,1.255,2.782,46.744,2.396,14.46,37.9366649,1.855982615,5.083723096,0.251427027
27.93198812,480,40.1,27,23,182.56,27.542,7.268,2.336,9.081,78.028,1.231,9.665,59.54135331,3.172324864,8.591391076,0.421499282
21.46881082,445,46.8,41,22,449.707,23.568,31.528,1.813,5.833,62.958,1.397,12.472,36.49409618,1.634114037,2.388583971,0.139856636
15.87626754,250,32,26.4,33,129.484,32.355,15.617,2.188,11.078,10.192,1.894,16.527,25.9997061,1.79515978,2.442510582,0.200513952
46.82986787,467,37.5,25,17,354.651,20.288,64.122,2.391,2.666,27.021,1.628,12.816,133.991839,6.781916317,9.436930508,0.489319637
23.32274915,443,23.5,11.8,18,442.21,15.184,68.018,2.198,3.768,57.524,1.363,10.136,47.3961541,2.142214847,2.902727595,0.109392343
4.967735327,273,14.6,8.5,16,373.379,13.417,14.157,1.401,6.964,73.417,2.151,16.786,7.934952066,0.444392737,0.763783695,0.045817873
37.53969067,371,45.7,30.8,16,475.431,18.629,32.075,2.132,8.182,7.59,1.59,5.796,60.67306242,3.080535305,4.854089708,0.291546527
17.82239066,400,32,21.8,18,124.075,14.505,28.782,1.801,12.433,75.938,2.308,19.81,40.40862475,2.37027155,3.207719974,0.238591027
27.94223087,254,32.3,22.8,31,383.411,25.634,51.499,1.338,10.543,69.039,1.677,10.399,36.85063091,2.201858718,6.194650468,0.193806538
39.97746594,130,41.5,32.3,25,142.229,21.66,10.545,1.414,8.877,14.565,1.41,15.615,46.72661001,4.838853202,2.799573011,0.441338523
90.77127932,479,56.9,32.9,17,149.737,16.621,14.115,2.088,14.676,72.37,2.093,17.736,223.8001857,11.69245921,14.17544744,1.080872648
11.51285466,334,19.6,11.8,24,156.06,27.286,42.07,2.44,12.202,40.492,1.438,8.895,23.03475478,1.355126473,2.733890349,0.147465083
17.98627471,409,29.5,22.7,33,406.913,27.244,63.939,2.126,12.169,68.908,1.749,17.308,33.2233542,1.576657981,3.565785873,0.162966048
70.47014237,499,59.9,42.4,29,125.819,26.62,61.752,1.501,7.216,43.162,2.003,15.849,187.2709102,9.154602749,25.45406549,0.582337945
8.460514186,392,23,17.3,17,199.617,17.773,26.65,1.71,10.493,38.931,2.328,8.497,16.53127194,0.939821112,1.113429323,0.082028399
8.952166342,232,32.7,25.5,33,186.193,37.744,59.739,1.649,8.258,79.594,1.595,8.539,6.60371637,0.592004029,1.401820847,0.106723295
2.407047014,293,14.5,7.6,31,175.703,36.386,64.019,1.657,13.634,32.366,2.121,6.737,1.523592601,0.131107333,0.585769873,0.050221425
7.487452627,358,23.3,18.3,33,388.997,35.878,63.451,2.425,5.479,62.174,2.182,9.427,14.93483578,0.797597371,2.405820547,0.065883132
24.8694049,404,29.9,15.9,17,249.998,18.171,50.34,2.038,13.222,39.341,2.197,12.07,56.46455571,2.906453151,8.444911559,0.338246422
104.5170542,103,59.6,41.2,20,143.621,21.025,23.515,1.514,6.678,43.769,2.283,11.63,107.7740431,13.43091308,7.103076096,1.090245687
15.00563351,233,52.3,43.5,26,462.886,23.43,58.555,1.936,14.889,72.442,1.436,14.115,1.221477684,0.094137027,0.736020577,0.080274274
2.642630339,456,12.3,6.2,25,131.617,20.413,12.141,1.505,11.406,16.601,1.665,9.159,5.281878527,0.29410195,0.648019789,0.03636579
27.96271638,340,48.1,41.5,26,474.393,29.755,7.442,1.246,4.814,65.821,2.269,15.613,43.12670805,2.13150098,2.479406536,0.146721407
28.74116563,375,59.4,51.5,19,245.337,21.343,65.384,1.367,2.651,70.196,1.707,17.806,62.53750478,3.570721217,6.631876686,0.321066465
29.56058589,128,26.8,14.1,34,420.629,30.188,22.401,1.804,9.597,73.995,1.869,14.351,24.78366298,1.83851662,1.826802437,0.190461806
20.30113695,396,25.7,14.1,17,183.982,14.044,58.814,1.302,5.158,59.097,1.309,19.53,44.1147529,2.42936197,3.778897231,0.221357666
5.387688211,277,22.5,14.3,27,372.194,31.479,29.208,1.885,10.866,11.897,1.313,11.761,7.424743644,0.44929748,1.203965713,0.058256551
58.83437468,153,46,27.4,19,404.085,18.378,59.184,2.282,6.213,12.642,1.754,5.821,57.42106704,4.381270042,15.15537324,0.711045816
57.41063198,283,47.8,29.3,17,299.111,16.387,25.143,1.581,11.904,9.949,2.195,16.097,98.46889165,5.49422924,18.79809489,0.728206225
80.75386664,272,46.5,26.1,30,449.553,33.308,68.217,1.696,11.469,78.031,1.971,9.422,115.612015,6.853914162,17.21825126,0.718688209
49.07303083,118,57,30.2,30,470.575,26.154,8.878,1.394,3.877,38.717,1.939,6.629,8.643430677,0.61200937,6.178824893,0.515021691
24.30605347,465,29.2,18.1,21,101.484,18.506,35.988,2.414,12.945,16.008,2.475,17.274,62.23630444,3.437587684,3.588253793,0.331793229
19.48171669,268,42.3,35.9,19,352.12,18.694,11.245,2.368,12.351,51.629,2.156,19.395,30.46935115,1.709765005,2.892527313,0.209610614
12.56785824,318,27.4,21.7,28,217.949,33.439,34.436,2.123,12.569,20.897,1.932,19.154,26.30772926,1.430380691,2.221411029,0.104059545
47.48540408,124,54.8,42.3,31,438.918,27.841,57.593,2.404,4.606,50.428,2.309,6.963,30.49168468,2.589245178,4.159312083,0.342872543
2.417289767,450,13.9,8,34,450.1,36.102,28.469,2.127,13.479,43.689,1.319,18.719,4.415532677,0.192391306,0.557555166,0.018696035
38.38983919,468,55.9,38.3,24,474.242,21.398,63.726,2.124,11.75,13.742,2.196,12.882,54.17136675,2.517002348,13.29610811,0.551235694
8.511727952,380,23.1,16,29,451.511,32.639,38.782,1.393,9.307,53.811,2.403,17.474,17.62260544,0.840713837,1.873567794,0.070116366
3.40059408,232,12.7,7.6,23,294.224,25.52,66.81,1.63,10.083,79.911,1.563,13.412,3.682297013,0.262883568,0.578983675,0.041087249
15.9069958,136,31.6,25.4,25,459.876,24.274,67.938,1.576,6.247,16.93,1.364,10.554,11.7239819,0.952460549,1.42048395,0.110660271
8.224930861,355,29.5,23.9,24,314.318,27.017,33.838,1.914,12.588,65.189,1.883,18.964,16.73730327,0.837342636,1.960716361,0.089559299
101.5671412,450,58.5,31.9,21,295.655,24.664,21.173,2.482,5.905,45.32,1.471,13.373,201.2548546,10.05788705,28.22187941,1.28039824
10.34518078,385,21,11.1,20,214.788,23.172,44.42,1.675,7.438,29.391,1.579,13.812,19.96126497,1.122562726,1.59734694,0.078439438
8.542456212,204,16.9,10.2,34,253.305,29.493,28.925,1.508,10.73,74.507,1.811,19.98,11.4953755,0.764937628,1.305979111,0.079404408
51.5108061,236,42.6,25.5,33,243.124,30.716,66.278,1.543,2.015,36.523,1.733,7.426,87.84359547,5.998104659,12.79418163,0.614863532
7.14944177,318,26.2,14.9,29,395.994,29.658,16.657,2.404,12.799,70.37,1.808,8.249,8.435873261,0.432688542,1.326352837,0.078030293
4.373655639,488,15.6,7.9,24,285.23,22.963,63.96,1.966,11.619,65.564,2.04,17.648,8.021215222,0.399236186,1.28939527,0.048644873
83.56038103,273,49.9,30.2,35,454.705,30.288,29.692,1.814,4.994,32.225,2.117,8.551,135.8952765,7.619231466,6.442093629,0.489703145
5.111133873,411,16,8.5,22,469.333,24.106,64.096,1.895,7.351,48.446,2.312,16.442,8.854369051,0.454826829,1.039481683,0.034854007
2.837242651,299,12.2,6.2,25,119.651,21.83,24.003,2.354,7.557,19.069,1.714,7.16,3.846992114,0.2733658,0.244459504,0.02687719
8.102017822,434,23.1,16.2,24,181.634,24.745,35.086,1.83,8.505,63.321,1.982,15.786,15.50271622,0.799432913,1.265842628,0.070581781
25.84246645,173,42.5,23.8,30,288.865,28.083,28.318,1.66,2.522,21.425,1.455,18.825,21.55793976,1.597399981,1.17231501,0.113601626
24.83867664,324,40.7,31.8,16,146.516,15.028,14.22,1.713,10.469,56.001,1.216,9.245,44.50349955,2.954501397,3.168319567,0.287630713
25.21765851,496,28.1,15.1,18,458.973,16.551,16.42,2.096,4.994,10.634,1.292,11.805,40.90325297,1.720123714,2.772020885,0.131142711
7.753764212,393,16.4,10.6,31,332.939,28.543,63.6,1.474,3.627,71.846,2.124,8.881,17.42958763,0.863406301,2.850125467,0.072964626
41.99528833,367,40.2,28.1,24,122.199,19.95,8.2,1.507,5.187,28.736,2.37,19.495,73.77770245,4.202421604,12.49463187,0.54585252
9.249206187,389,31.8,25.7,33,379.778,27.648,32.275,1.859,5.293,18.781,2.42,5.612,15.96201057,0.79024961,0.986147622,0.057725136
8.931680836,477,20.5,11.8,26,385.387,29.678,23.755,2.073,8.197,14.409,1.646,5.757,14.39360939,0.664902195,0.986371623,0.046004921
97.53149647,247,57.9,35.5,34,241.439,39.832,53.119,2.039,10.76,39.44,1.513,7.717,179.029986,11.35201286,27.25018276,1.447221982
10.17105398,253,34.4,29.4,27,424.262,29.061,16.736,1.994,14.671,43.525,2.43,13.074,14.02724795,0.801347217,1.990735658,0.099106856
17.39219502,203,28.2,15.8,29,341.704,34.169,40.458,1.466,9.176,53.873,1.269,17.297,22.71697133,1.644913031,3.124586034,0.162572499
9.679401823,212,20.6,14.8,23,289.1,19.172,10.505,1.312,12.68,13.119,1.82,16.837,11.85637306,0.779559752,1.38215453,0.091016032
17.27952474,146,45.4,39.2,16,485.337,16.717,28.248,2.338,2.865,75.54,1.72,13.555,11.0925102,0.867237337,0.888107949,0.081400882
4.844822288,171,21.8,16.1,16,348.08,19.126,46.846,1.825,13.436,21.04,1.411,16.837,1.159748703,0.093249008,0.678731539,0.060791028
38.80979207,210,38,23,24,295.681,25.749,36.672,1.385,10.85,45.266,2.098,10.731,55.9681626,3.874353788,7.763991197,0.487091842
3.195739015,186,19.5,13.2,17,356.159,19.92,34.573,2.174,12.952,65.6,2.255,14.863,0.275329898,0.016305935,0.19207443,0.016721553
7.425996108,378,13.6,7.5,22,375.379,22.644,45.132,2.337,2.227,51.734,2.444,17.673,15.7367184,0.755053483,1.74586985,0.045865927
3.800061457,352,13.8,7.5,22,453.762,25.139,51.995,2.283,8.28,60.64,1.629,17.748,6.090770473,0.329917558,0.485857656,0.026734556
46.59428454,309,51.2,43.1,18,160.41,14.708,32.265,1.64,5.635,34.062,1.362,8.451,85.46579824,5.462967225,11.89267471,0.629887874
30.02150978,98,49.7,44.5,29,271.986,27.709,35.507,2.259,12.564,15.118,1.657,5.011,24.28358708,2.285635889,2.338826183,0.252498014
2.560688313,397,10.3,5.3,24,140.615,23.035,66.859,2.45,10.034,6.85,2.238,10.076,5.46085602,0.323279044,0.569809226,0.029113899
82.91508758,208,59.3,40.5,29,364.252,32.788,48.149,1.572,14.11,78.78,1.498,9.895,92.40267892,6.367182166,13.35086187,0.791418187
15.70214074,450,21.5,11.3,26,183.496,23.571,66.227,1.467,11.726,63.134,1.99,19.776,40.05299374,2.005055994,5.446823427,0.192577817
18.36525658,418,41.2,29.9,20,345.988,16.381,18.031,1.701,2.091,19.854,1.382,9.778,19.11395992,0.934071377,3.375705854,0.211124915
38.85076309,423,38,25.1,21,297.33,23.81,57.557,2.143,6.796,49.838,1.618,6.264,83.40798026,4.267436292,8.137615851,0.28037762
12.45518795,317,23.4,13.6,20,490.575,17.879,65.856,1.994,9.066,64.461,1.798,14.542,17.67396316,0.891110056,4.03181578,0.137455707
41.07344054,438,34.8,19.5,21,412.221,22.878,4.246,2.21,4.352,18.248,1.529,7.846,67.32206962,3.353770722,9.153408776,0.43761676
35.17361467,117,55.9,49,16,443.565,14.911,24.689,2.376,6.69,33.832,2.11,19.321,21.83536624,1.70602889,2.929017842,0.253035122
62.87001946,400,57.3,34.2,21,486.571,23.153,59.33,1.299,10.422,24.313,1.236,11.839,92.24515594,4.856056036,15.54482624,0.601011074
13.09023866,359,19.6,11.4,17,416.925,14.126,39.852,1.533,12.784,23.439,1.995,19.243,13.96120718,0.841744746,3.560935041,0.169327257
119.7685138,317,59.6,35.5,26,201.294,22.522,22.177,2.247,3.803,74.861,1.238,16.145,182.4050722,10.29829145,13.41818345,0.553280279
119.4407457,140,55.9,33.3,25,292.481,27.163,24.908,1.834,13.617,54.083,1.554,10.411,132.7632838,10.51777021,13.330847,1.158410186
3.472293352,151,14.1,8,27,131.577,28.562,44.294,1.35,6.808,19.591,1.531,13.047,3.48346704,0.366081295,0.686787679,0.058091045
10.30420977,365,33.9,22.2,18,125.927,15.763,6.815,1.896,3.411,71.339,1.754,12.638,17.5817216,1.25036594,2.957919501,0.234284195
1.556898494,269,10.3,5.3,24,329.572,20.849,9.342,1.288,5.059,47.127,1.41,12.469,1.977406785,0.115124008,0.177279832,0.011827726
52.77066475,211,58.3,39,24,416.137,23.833,52.367,1.647,5.489,70.517,1.825,7.572,54.58732002,3.854755789,10.61245588,0.705038419
59.80743624,326,54,43.4,24,202.486,26.207,66.874,1.457,7.415,29.761,2.019,14.129,145.7256358,8.015425893,16.08545021,0.582757315
2.150978183,439,11.1,5.6,30,300.438,25.646,18.501,2.145,12.172,47.936,2.173,14.162,4.304378106,0.191961264,0.30013479,0.013616482
25.42251357,235,33.8,26.5,19,384.248,19.446,47.777,1.767,4.319,10.656,2.296,17.898,36.48842215,2.39966389,2.140620894,0.169315805
6.309536003,264,23.4,15.3,21,290.659,22.173,58.279,1.645,12.529,74.67,1.463,15.456,3.498327583,0.248175689,1.223649344,0.082365204
9.320905459,425,14.8,7.8,20,251.764,20.43,47.096,1.954,8.893,78.19,2.159,14.898,21.48310449,1.029836913,1.949617493,0.083067583
62.55249411,284,46.1,24.6,25,287.439,23.15,48.422,1.84,4.602,9.467,2.27,5.8,104.4718096,6.490737255,4.145200136,0.296481348
35.39895524,422,35.1,23.7,17,212.538,17.523,41.488,1.91,9.169,25.703,2.285,7.974,78.66975316,4.207586053,7.319737591,0.43276532
23.42517669,181,26.1,16.5,28,250.71,26.41,42.192,1.498,6.232,41.016,1.706,15.273,33.94170399,2.604112711,3.497729044,0.273093808
8.675612005,382,19.7,11.9,19,178.367,15.937,43.933,2.144,4.083,34.298,1.262,10.281,14.31922122,0.836990722,1.771293239,0.125093258
20.93618765,455,28.6,19.7,32,307.943,31.416,39.524,2.422,12.747,40.59,1.282,13.948,45.95398018,2.062747096,4.623335279,0.182358142
40.9505275,267,50.6,37.3,19,413.047,22.445,39.069,2.277,7.445,31.396,2.07,9.595,58.18351147,3.591924519,5.649087987,0.436854731
22.13458978,323,32.8,23.5,26,459,25.481,52.092,2.305,10.939,56.882,1.33,15.409,35.54565318,1.837517777,4.389253679,0.162984741
96.96814504,211,52.4,27.9,22,382.291,24.659,23.811,1.877,7.316,35.537,1.662,12.306,130.4626413,8.751061106,10.8299106,0.86952322
12.55761549,164,59.1,53.4,25,369.473,27.292,14.417,1.629,9.562,76.246,1.364,13.451,8.734501467,0.635906743,2.322474415,0.184083643
4.701423743,463,11.3,5.8,17,242.751,18.613,5.547,1.832,2.52,36.737,2.156,6.414,12.3996542,0.954994502,0.490896681,0.119790469
8.675612005,106,23.9,18.4,30,119.402,30.457,32.056,1.977,12.63,70.014,2.188,9.867,7.950676222,0.853406423,1.070146104,0.115745796
30.91262931,272,41.8,27,24,439.251,28.541,33.583,1.509,13.514,31.015,1.733,10.954,42.69407163,2.511615296,6.471136624,0.347269051
